30,20181212,20:45,0,4, Happy Valley,4,1200,920000,"Turf ""C"" Course",,5,8,MISCHIEVOUS SUNDAE,C016,125,J Moreira,,8,J Size,52,0,1058,+1,1.11.68,3,-,g,0,+ 2,,Equus Syndicate,Sebring,Elsewhere,PPG,2018-12-11 17:03:19
31,20181212,22:50,0,8, Happy Valley,3,1650,1380000,"Turf ""C"" Course",,2,11/12/10/8/9/1,MAGNETISM,V114,131,U Rispoli,,4,D E Ferraris,77,-2,1129,+3,1.39.66,6,-,g,0,2,B/TT,Wong Chung Hin & Arnold Wong Chi Chiu,Monsieur Bond,Midnight Mystique,PP,2018-12-11 17:03:19
32,20181212,22:15,0,7, Happy Valley,3,1000,1380000,"Turf ""C"" Course",,4,14/6/5/6/11/11,E-SUPER,T010,127,N Callan,,2,K L Man,74,-2,1032,-2,0.57.03,7,-,g,48300,1,,HKEIA Horse Racing Syndicate,Time Thief,Genepi,PPG,2018-12-11 17:03:19
33,20181212,20:15,0,3, Happy Valley,5,1650,690000,"Turf ""C"" Course",,5,8/7/6/7/8/12,SPINNING DANCER,S078,126,C Y Ho(-2),,10,K L Man,33,-2,1060,+11,1.39.62,9,-,g,0,1,CP,Peter Chu Ka Lok,Commands,Annie Daly,PP,2018-12-11 17:03:19
34,20181212,21:15,0,5, Happy Valley,4,1800,920000,"Turf ""C"" Course",,4,6/7/11/2/2/7,TEN FLAMES,S447,129,M F Poon(-3),,4,L Ho,56,-2,1117,+11,1.49.42,8,-,g,0,* 1,V,Mike Kwok Yu Wah,O'Reilly,Queen To Be,PPG,2018-12-11 17:03:19
35,20181212,19:15,0,1, Happy Valley,5,1650,690000,"Turf ""C"" Course",,7,9/6/6/7/3/11,SHOWING CHARACTER,T289,124,U Rispoli,,12,D E Ferraris,30,-2,1103,+10,1.41.96,6,-,g,0,2,TT,Gold Mines Syndicate,Showcasing,Lalectra,PP,2018-12-11 17:03:19
36,20181212,21:45,0,6, Happy Valley,3,1200,1380000,"Turf ""C"" Course",,4,1/1/2/10/4/1,FANTASTIC FABIO,V364,125,S de Sousa,,12,C H Yip,68,+8,1174,-4,1.09.80,5,-,g,1306400,1,,Pauline Ngan Po Ling & Ngan Hei Keung,Hidden Dragon,Fantastic Flo Jo,PPG,2018-12-11 17:03:19
37,20181212,19:45,0,2, Happy Valley,4,1200,920000,"Turf ""C"" Course",,6,-,SKY FORTUNE,B321,125,C Schofield,,5,Y S Tsui,52,-,1123,-,,4,-,g,0,1,,Skymark Syndicate,Niagara,Rose Chapel,PPG,2018-12-11 17:03:19
38,20181212,20:45,0,4, Happy Valley,4,1200,920000,"Turf ""C"" Course",,6,-,MURRAY'S PARTNERS,B426,125,W M Lai,,12,C H Yip,52,-,1062,-,,3,-,g,0,* 2,,Christopher So Chi Hang and Mr & Mrs Alan Chak Kwok Fai,Towkay,Taatyana,PPG,2018-12-11 17:03:19
39,20181212,22:50,0,8, Happy Valley,3,1650,1380000,"Turf ""C"" Course",,3,5/4/6/5/13/3,MY ALLY,B261,130,A Badel,,5,R Gibson,76,-1,1155,+5,1.40.34,4,-,g,179400,+ 1,H/XB/TT1,Chantilly Buddies Syndicate,Siyouni,Etoile Nocturne,PP,2018-12-11 17:03:19
40,20181212,22:15,0,7, Happy Valley,3,1000,1380000,"Turf ""C"" Course",,5,13/11/7/11,DEMONS ROCK,B263,126,M L Yeung(-2),,10,D J Hall,73,-2,1041,-2,0.58.95,3,-,g,0,* 1,H,Lai Yiu Keung & Lai Man Kon,Requinto,Afnoon,PP,2018-12-11 17:03:19
41,20181212,20:15,0,3, Happy Valley,5,1650,690000,"Turf ""C"" Course",,6,3/1/1/7/10/7,LE PEGASE,T280,125,M F Poon(-3),,9,K H Ting,32,0,1044,-9,1.40.63,6,-,g,865950,2,PC,The L & L Racing Syndicate,Flying Spur,Sunday Lady,PPG,2018-12-11 17:03:19
42,20181212,21:15,0,5, Happy Valley,4,1800,920000,"Turf ""C"" Course",,5,3/8/8/13/2/6,GENERAL DINO,A193,127,N Callan,,12,D E Ferraris,54,0,1049,+10,1.50.32,4,-,g,105800,+ 1,B,Kam Chi Tat,Doctor Dino,Arthurs Princess,PP,2018-12-11 17:03:19
43,20181212,19:15,0,1, Happy Valley,5,1650,690000,"Turf ""C"" Course",,8,10/10/11/12/13/11,WISH COME TRUE,A370,124,W M Lai,,9,C H Yip,30,-2,1067,-3,,5,-,g,0,+ 1,B-/TT,Carmen Chan Wing Yee & Chan Fut Yan,Stratum,Albany Crest,PPG,2018-12-11 17:03:19
44,20181212,21:45,0,6, Happy Valley,3,1200,1380000,"Turf ""C"" Course",,5,6/9/1/1/6/3,BUOYANT BOY,A317,124,U Rispoli,,5,K L Man,67,0,1032,+12,1.09.83,4,-,g,0,+ 1,H/TT,Mr & Mrs Chiu Tao,Zoffany,Close To The Edge,ISG,2018-12-11 17:03:19
45,20181212,19:45,0,2, Happy Valley,4,1200,920000,"Turf ""C"" Course",,7,11,WAYFOONG CHARMER,B437,125,K C Leung,,11,P O'Sullivan,52,0,1116,+2,,4,-,g,0,1,,Wayfoong Syndicate,Dream Ahead,Salamander Bay,PPG,2018-12-11 17:03:19
46,20181212,20:45,0,4, Happy Valley,4,1200,920000,"Turf ""C"" Course",,7,11/11/7/1/4/2,SHARPMIND,V348,125,U Rispoli,,10,P F Yiu,52,-1,1038,-16,1.10.50,5,-,g,0,1,B,Vincent Chan Wing Sing & Jason Chan Kam Kwan,Swiss Ace,Perfect Silhouette,PPG,2018-12-11 17:03:19
